Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
A,Dopamine D2 receptor,7.219970872662661,347.4780000000001,3.403900000000002,1.0,2.0,35.580000000000005,3.0,4.0
A,Dopamine D2 receptor,6.69000807121882,397.4850000000001,4.2836000000000025,1.0,2.0,35.580000000000005,3.0,4.0
A,Dopamine D2 receptor,7.270025714300444,359.5140000000002,3.2734000000000023,1.0,3.0,44.81,3.0,5.0
A,Dopamine D2 receptor,6.5951662833800615,423.5860000000001,3.7951000000000024,0.0,7.0,46.42,4.0,8.0
A,Dopamine D2 receptor,8.920818753952375,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
A,Dopamine D2 receptor,4.0,370.4490000000001,2.5406000000000004,0.0,5.0,51.24000000000001,3.0,7.0
A,Dopamine D2 receptor,5.638272163982407,340.42300000000006,2.532000000000001,0.0,4.0,42.010000000000005,3.0,6.0
A,Dopamine D2 receptor,5.5376020021010435,341.41100000000006,1.9270000000000003,0.0,5.0,54.900000000000006,3.0,6.0
A,Dopamine D2 receptor,4.619788758288394,370.4490000000001,2.5406000000000004,0.0,5.0,51.24000000000001,3.0,7.0
A,Dopamine D2 receptor,4.301029995663981,371.4370000000001,1.9355999999999998,0.0,6.0,64.13000000000001,3.0,7.0
A,Dopamine D2 receptor,5.6020599913279625,379.4600000000001,3.013300000000002,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,4.0,379.46000000000015,3.013300000000002,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.0,379.4600000000001,3.013300000000001,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.221848749616356,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
A,Dopamine D2 receptor,5.2839966563652006,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
A,Dopamine D2 receptor,5.107905397309519,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
A,Dopamine D2 receptor,5.2839966563652006,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
A,Dopamine D2 receptor,4.995678626217358,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.958607314841775,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,4.301029995663981,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.366531544420414,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,4.886056647693163,413.90500000000014,3.6667000000000023,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.455931955649724,413.90500000000014,3.6667000000000023,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.1487416512809245,413.90500000000014,3.6667000000000023,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.356547323513812,393.48700000000014,3.321720000000002,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,6.384049948343599,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,5.107905397309519,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,5.259637310505756,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,4.0,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,4.0,406.5040000000002,2.0890999999999993,0.0,6.0,68.31,3.0,8.0
A,Dopamine D2 receptor,5.376750709602099,384.4760000000001,2.929100000000002,0.0,5.0,51.24000000000001,3.0,7.0
A,Dopamine D2 receptor,6.892790030352131,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,6.080921907623926,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,5.638272163982407,379.4600000000001,3.013300000000001,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.769551078621726,409.48600000000016,3.0219000000000014,1.0,5.0,67.03,4.0,7.0
A,Dopamine D2 receptor,6.180456064458132,380.4480000000001,2.4083000000000006,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,5.337242168318426,355.4380000000001,2.2354200000000004,0.0,5.0,54.900000000000006,3.0,6.0
A,Dopamine D2 receptor,6.438898616350944,380.44800000000004,2.4082999999999997,1.0,5.0,70.69,4.0,6.0
A,Dopamine D2 receptor,5.585026652029182,380.4480000000001,2.4083000000000006,1.0,5.0,70.69000000000001,4.0,6.0
A,Dopamine D2 receptor,6.104577453960592,364.44900000000007,2.70812,1.0,4.0,61.46,4.0,5.0
A,Dopamine D2 receptor,6.860120913598763,364.44900000000007,2.708120000000001,1.0,4.0,61.46,4.0,5.0
A,Dopamine D2 receptor,5.886056647693163,364.44900000000007,2.708120000000001,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,6.7447274948966935,364.44900000000007,2.708120000000001,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,6.096910013008056,364.4490000000001,2.708120000000001,1.0,4.0,61.46,4.0,5.0
A,Dopamine D2 receptor,5.207608310501746,364.4490000000001,2.4101,0.0,5.0,50.60000000000001,4.0,5.0
A,Dopamine D2 receptor,5.356547323513812,364.4490000000001,2.4101,0.0,5.0,50.60000000000001,4.0,5.0
A,Dopamine D2 receptor,6.209714835966758,384.86700000000013,3.0531000000000015,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,6.73754891026957,384.8670000000002,3.0531000000000015,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,5.853871964321762,384.8670000000002,3.0531000000000015,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,6.663540266151471,384.8670000000002,3.0531000000000015,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,6.6777807052660805,351.4100000000001,1.7947,1.0,5.0,74.35000000000001,4.0,5.0
A,Dopamine D2 receptor,6.107905397309519,351.4100000000001,1.7947,1.0,5.0,74.35000000000001,4.0,5.0
A,Dopamine D2 receptor,5.7447274948966935,351.4100000000001,1.7947,1.0,5.0,74.35000000000001,4.0,5.0
A,Dopamine D2 receptor,5.522878745280337,351.4100000000001,1.7947,1.0,5.0,74.35000000000001,4.0,5.0
A,Dopamine D2 receptor,5.619788758288394,351.4100000000001,1.7947,1.0,5.0,74.35000000000001,4.0,5.0
A,Dopamine D2 receptor,5.3872161432802645,351.41,1.7947,1.0,5.0,74.35000000000001,4.0,5.0
A,Dopamine D2 receptor,5.769551078621726,351.40600000000006,2.664600000000001,0.0,5.0,58.81,4.0,5.0
A,Dopamine D2 receptor,6.209714835966758,367.4740000000001,3.1331000000000016,0.0,5.0,45.67,4.0,5.0
A,Dopamine D2 receptor,5.214670164989233,300.3620000000001,1.2465,1.0,4.0,61.46000000000001,3.0,5.0
A,Dopamine D2 receptor,5.7447274948966935,349.4340000000001,3.0047000000000015,1.0,3.0,48.57000000000001,4.0,5.0
A,Dopamine D2 receptor,5.154901959985743,393.4430000000002,2.7334000000000014,1.0,5.0,67.03000000000002,5.0,5.0
A,Dopamine D2 receptor,4.0,433.4300000000001,3.9033000000000024,1.0,4.0,57.80000000000001,4.0,6.0
A,Dopamine D2 receptor,4.301029995663981,363.4610000000001,3.3131200000000014,1.0,3.0,48.57,4.0,5.0
A,Dopamine D2 receptor,4.301029995663981,367.4240000000001,3.1438000000000015,1.0,3.0,48.57000000000001,4.0,5.0
A,Dopamine D2 receptor,6.2441251443275085,350.4220000000001,2.3997,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,6.102372908709558,384.8670000000001,3.0531000000000015,1.0,4.0,61.46000000000001,4.0,5.0
A,Dopamine D2 receptor,5.481486060122113,393.4870000000001,3.4018000000000015,1.0,4.0,57.800000000000004,4.0,6.0
A,Dopamine D2 receptor,5.721246399047171,397.9060000000002,4.046600000000003,1.0,3.0,48.57000000000001,4.0,5.0
A,Dopamine D2 receptor,6.853871964321762,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D2 receptor,6.424812155072339,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D2 receptor,8.679853713888946,403.5920000000002,4.421800000000004,2.0,6.0,71.61,3.0,10.0
F,Dopamine D2 receptor,7.640164517660112,389.5650000000002,4.118800000000004,3.0,6.0,82.61,3.0,9.0
F,Dopamine D2 receptor,8.031517051446064,389.5650000000002,4.118800000000003,3.0,6.0,82.61,3.0,9.0
F,Dopamine D2 receptor,9.568636235841012,383.5320000000002,4.7857000000000065,3.0,4.0,63.93000000000001,3.0,9.0
F,Dopamine D2 receptor,7.423658649794207,401.5760000000002,4.502400000000003,2.0,6.0,71.61,3.0,9.0
F,Dopamine D2 receptor,9.096910013008056,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D2 receptor,8.886056647693163,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
B,Dopamine D2 receptor,7.866461091629782,407.5430000000002,3.3131000000000013,0.0,7.0,45.78,5.0,6.0
B,Dopamine D2 receptor,7.5638373529592435,432.55300000000017,3.1847800000000017,0.0,8.0,69.57,5.0,6.0
B,Dopamine D2 receptor,8.200659450546418,433.5770000000001,4.724000000000004,1.0,5.0,48.57,5.0,7.0
B,Dopamine D2 receptor,7.795880017344075,560.6010000000002,3.6270000000000024,1.0,6.0,82.19,6.0,7.0
B,Dopamine D2 receptor,5.0,567.6210000000003,3.359580000000001,1.0,7.0,105.97999999999999,6.0,7.0
F,Dopamine D2 receptor,7.739928612014925,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D2 receptor,8.292429823902063,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D2 receptor,8.468521082957745,255.405,3.6693000000000024,0.0,1.0,3.24,2.0,7.0
F,Dopamine D2 receptor,8.142667503568731,755.065,6.023800000000006,0.0,11.0,95.59,6.0,28.0
F,Dopamine D2 receptor,8.0268721464003,799.1179999999999,6.040400000000007,0.0,12.0,104.82000000000001,6.0,31.0
F,Dopamine D2 receptor,8.494850021680094,843.1709999999998,6.057000000000009,0.0,13.0,114.05000000000001,6.0,34.0
F,Dopamine D2 receptor,6.493494967595128,480.6520000000002,5.755000000000006,1.0,3.0,41.57,4.0,12.0
F,Dopamine D2 receptor,6.534617148551582,1205.5589999999995,10.890399999999994,2.0,15.0,172.25,10.0,38.0
F,Dopamine D2 receptor,6.266000713461613,1249.6119999999999,10.906999999999993,2.0,16.0,181.48000000000002,10.0,41.0
F,Dopamine D2 receptor,7.187086643357144,1293.6649999999997,10.923599999999993,2.0,17.0,190.70999999999998,10.0,44.0
F,Dopamine D2 receptor,6.470005326930858,360.4870000000001,2.3414200000000003,4.0,4.0,118.41999999999999,2.0,6.0
F,Dopamine D2 receptor,5.979999397807417,326.47,1.7704200000000003,4.0,4.0,118.42,1.0,8.0
F,Dopamine D2 receptor,6.23000269597146,378.4770000000001,2.4805200000000003,4.0,4.0,118.41999999999999,2.0,6.0
F,Dopamine D2 receptor,5.489999539566098,380.5620000000003,2.7966200000000008,4.0,4.0,118.41999999999999,2.0,7.0
F,Dopamine D2 receptor,5.760000207113128,340.49700000000007,2.16052,4.0,4.0,118.42,1.0,9.0
F,Dopamine D2 receptor,5.779999190713337,346.4600000000001,1.7804200000000001,4.0,4.0,118.41999999999999,2.0,6.0
F,Dopamine D2 receptor,5.570000775141681,360.4870000000001,2.3414200000000003,4.0,4.0,118.41999999999999,2.0,6.0
F,Dopamine D2 receptor,5.9699997184078955,350.4480000000001,1.93442,4.0,5.0,131.56,2.0,6.0
F,Dopamine D2 receptor,5.949999401714238,388.54100000000005,2.77402,4.0,4.0,118.42,2.0,8.0
F,Dopamine D2 receptor,5.770000934050708,394.58900000000034,3.186720000000001,4.0,4.0,118.41999999999999,2.0,8.0
F,Dopamine D2 receptor,5.95999928552668,402.56800000000015,2.7674400000000006,4.0,4.0,118.42,2.0,8.0
F,Dopamine D2 receptor,5.269999835325842,402.5680000000002,2.849120000000001,4.0,4.0,118.41999999999999,2.0,9.0
F,Dopamine D2 receptor,5.529999886197673,416.59500000000025,3.2392200000000013,4.0,4.0,118.41999999999999,2.0,10.0
F,Dopamine D2 receptor,5.820000358220839,376.55500000000006,2.5063200000000005,4.0,4.0,101.35,2.0,6.0
F,Dopamine D2 receptor,7.550059011226662,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D2 receptor,7.309803919971486,394.5150000000001,4.132200000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,7.309981219211305,394.5150000000001,4.132200000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,7.580044251510242,392.499,4.089000000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,8.031517051446064,380.4880000000001,3.7421000000000024,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,8.029978734171634,380.4880000000001,3.7421000000000024,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,7.950781977329818,378.47200000000004,3.698900000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,7.950007143079858,378.47200000000004,3.698900000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,6.0500248221703465,408.54200000000014,4.522300000000003,2.0,4.0,59.589999999999996,4.0,11.0
F,Dopamine D2 receptor,6.050000457140078,408.54200000000014,4.522300000000003,2.0,4.0,59.589999999999996,4.0,11.0
F,Dopamine D2 receptor,7.110138278741812,406.52600000000007,4.4791000000000025,2.0,4.0,63.35,4.0,11.0
F,Dopamine D2 receptor,7.110026361596004,406.52600000000007,4.4791000000000025,2.0,4.0,63.35,4.0,11.0
F,Dopamine D2 receptor,7.640164517660112,392.49900000000014,3.9082000000000026,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,7.6399749108106025,392.49900000000014,3.9082000000000026,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,7.749579997691106,390.48300000000006,3.865000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,7.7500682433658055,390.48300000000006,3.865000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.073143291050307,442.6250000000001,4.315700000000003,2.0,4.0,67.43,4.0,10.0
F,Dopamine D2 receptor,8.070019409484486,442.6250000000001,4.315700000000003,2.0,4.0,67.43,4.0,10.0
F,Dopamine D2 receptor,7.906578314837765,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,7.910094888560602,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,7.991399828238082,433.5770000000001,4.724000000000004,1.0,5.0,48.57,5.0,7.0
F,Dopamine D2 receptor,8.0,433.5770000000001,4.724000000000004,1.0,5.0,48.57,5.0,7.0
F,Dopamine D2 receptor,8.991399828238082,427.4200000000002,4.335500000000003,1.0,3.0,38.82000000000001,3.0,5.0
F,Dopamine D2 receptor,8.99012436628784,427.4200000000002,4.335500000000003,1.0,3.0,38.82000000000001,3.0,5.0
F,Dopamine D2 receptor,8.52432881167557,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D2 receptor,8.51999305704285,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D2 receptor,7.458420756053419,433.3790000000001,5.430400000000005,2.0,3.0,50.36,4.0,9.0
F,Dopamine D2 receptor,7.460046158343603,433.3790000000001,5.430400000000005,2.0,3.0,50.36,4.0,9.0
F,Dopamine D2 receptor,7.831797253157369,431.3630000000001,5.387200000000004,2.0,3.0,54.12,4.0,9.0
F,Dopamine D2 receptor,7.830031826003108,431.3630000000001,5.387200000000004,2.0,3.0,54.12,4.0,9.0
F,Dopamine D2 receptor,7.2716462179787715,473.4440000000003,6.509600000000006,1.0,3.0,45.33,4.0,11.0
F,Dopamine D2 receptor,7.270025714300444,473.4440000000003,6.509600000000006,1.0,3.0,45.33,4.0,11.0
F,Dopamine D2 receptor,7.723538195826756,410.58300000000014,4.845500000000004,2.0,4.0,50.36,4.0,10.0
F,Dopamine D2 receptor,7.720105019988362,410.58300000000014,4.845500000000004,2.0,4.0,50.36,4.0,10.0
F,Dopamine D2 receptor,8.540607512240769,408.56700000000006,4.802300000000003,2.0,4.0,54.12,4.0,10.0
F,Dopamine D2 receptor,8.54000474395261,408.56700000000006,4.802300000000003,2.0,4.0,54.12,4.0,10.0
F,Dopamine D2 receptor,7.019996628416254,422.52500000000015,3.8948000000000027,2.0,5.0,68.82000000000001,5.0,9.0
F,Dopamine D2 receptor,7.580044251510242,420.5090000000002,3.851600000000002,2.0,5.0,72.58000000000001,5.0,9.0
F,Dopamine D2 receptor,6.179995693191682,414.54900000000004,5.276800000000005,2.0,3.0,50.36,5.0,9.0
F,Dopamine D2 receptor,6.180002266489224,414.54900000000004,5.276800000000005,2.0,3.0,50.36,5.0,9.0
F,Dopamine D2 receptor,6.770062314092066,412.5330000000001,5.233600000000004,2.0,3.0,54.12,5.0,9.0
F,Dopamine D2 receptor,6.770011163455189,412.5330000000001,5.233600000000004,2.0,3.0,54.12,5.0,9.0
F,Dopamine D2 receptor,6.389978975335855,393.5750000000001,4.753000000000004,2.0,2.0,44.370000000000005,4.0,7.0
F,Dopamine D2 receptor,6.390000296157769,393.5750000000001,4.753000000000004,2.0,2.0,44.370000000000005,4.0,7.0
F,Dopamine D2 receptor,8.374687549038326,412.50500000000017,4.271300000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,8.379968104873702,412.50500000000017,4.271300000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,7.962573502059376,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,7.96018944585165,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,8.459670525209127,398.4780000000001,3.8812000000000024,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,8.460046158343603,398.4780000000001,3.8812000000000024,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,8.37571790416433,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.379968104873702,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.167491087293763,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,8.169989064063882,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,8.106793246940152,426.94400000000013,4.742400000000003,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,8.110026361596004,426.94400000000013,4.742400000000003,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,8.381951903287908,414.93300000000016,4.395500000000003,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,8.379968104873702,414.93300000000016,4.395500000000003,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,8.580044251510243,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,7.777283528852417,426.5320000000002,4.613500000000004,1.0,4.0,50.8,4.0,10.0
F,Dopamine D2 receptor,7.779891911959945,426.5320000000002,4.613500000000004,1.0,4.0,50.8,4.0,10.0
F,Dopamine D2 receptor,7.304518323509803,442.9870000000002,5.127800000000005,1.0,4.0,50.8,4.0,10.0
F,Dopamine D2 receptor,7.309981219211305,442.9870000000002,5.127800000000005,1.0,4.0,50.8,4.0,10.0
F,Dopamine D2 receptor,8.025488307262671,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,8.029978734171634,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,7.889410289700751,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,7.890084136976206,410.4890000000001,4.228100000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,8.385102783966865,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.389978975335854,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,7.2076083105017466,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,7.209996479609511,396.46200000000005,3.838000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.050609993355087,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,8.049976093476673,428.9600000000002,4.785600000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,8.467245621007502,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.47005659834133,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,6.705093089394808,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,6.710009933945681,412.9170000000001,4.352300000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,7.1700533040583645,394.5150000000001,4.132200000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,7.169989064063882,394.5150000000001,4.132200000000003,2.0,4.0,59.589999999999996,4.0,10.0
F,Dopamine D2 receptor,7.489454989793388,392.499,4.089000000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,7.489991487059766,392.499,4.089000000000002,2.0,4.0,63.35,4.0,10.0
F,Dopamine D2 receptor,8.0,380.4880000000001,3.7421000000000024,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,8.14996674231023,378.47200000000004,3.698900000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.15002808767115,378.47200000000004,3.698900000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,6.3799681048737025,408.54200000000014,4.522300000000003,2.0,4.0,59.589999999999996,4.0,11.0
F,Dopamine D2 receptor,6.3799993576999325,408.54200000000014,4.522300000000003,2.0,4.0,59.589999999999996,4.0,11.0
F,Dopamine D2 receptor,6.7198771036976925,406.52600000000007,4.4791000000000025,2.0,4.0,63.35,4.0,11.0
F,Dopamine D2 receptor,6.719991046891814,406.52600000000007,4.4791000000000025,2.0,4.0,63.35,4.0,11.0
F,Dopamine D2 receptor,7.212539525481585,392.49900000000014,3.9082000000000026,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,7.219970872662661,392.49900000000014,3.9082000000000026,2.0,4.0,59.589999999999996,4.0,9.0
F,Dopamine D2 receptor,7.403402904373539,390.48300000000006,3.865000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,7.5300307905000405,390.48300000000006,3.865000000000002,2.0,4.0,63.35,4.0,9.0
F,Dopamine D2 receptor,8.022733787572708,442.6250000000001,4.315700000000003,2.0,4.0,67.43,4.0,10.0
F,Dopamine D2 receptor,8.019996628416253,442.6250000000001,4.315700000000003,2.0,4.0,67.43,4.0,10.0
F,Dopamine D2 receptor,7.723538195826756,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,7.0
